GEOID,GEO,NAME,DATE,POSITIVE,POS_NEW,NEGATIVE,NEG_NEW,DEATHS,DTH_NEW,TEST_NEW,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID
55131,County,Washington,2020/09/25 19:00:00+00,2497,55,24256,320,32,0,375,130,1470,897,1278,1218,-999,60,282,405,300,375,481,289,189,86,30,16,16,-999,-999,-999,-999,-999,-999,-999,6,5,14,6,9,25,30,2324,80,29,141,2271,85,-999,-999,-999,31,-999,-999,-999,30,-999,222,1659,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194847
55133,County,Waukesha,2020/09/25 19:00:00+00,7075,130,79469,378,87,0,508,417,3406,3252,3554,3514,7,165,1032,1464,891,949,1225,730,370,188,61,31,56,-999,-999,-999,-999,-999,-999,-999,5,20,42,15,20,136,173,5699,272,775,566,4986,1523,-999,-999,-999,72,-999,7,6,74,7,567,4146,2362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194876
55135,County,Waupaca,2020/09/25 19:00:00+00,987,24,10377,84,20,0,108,72,516,399,507,479,-999,13,62,179,120,139,185,144,85,40,20,9,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,9,-999,-999,-999,782,74,121,46,734,207,-999,-999,-999,19,-999,-999,-999,19,-999,73,534,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194963
55137,County,Waushara,2020/09/25 19:00:00+00,320,16,6638,39,2,0,55,26,256,38,170,150,-999,10,20,43,44,38,60,50,39,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,285,14,19,51,249,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,179,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194976
55139,County,Winnebago,2020/09/25 19:00:00+00,3378,210,38795,434,25,1,644,120,2201,1057,1699,1676,-999,82,369,1109,448,399,459,303,125,62,22,10,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,6,17,118,98,2676,162,307,197,2683,498,-999,-999,-999,24,-999,-999,-999,25,-999,237,1800,1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194984
55141,County,Wood,2020/09/25 19:00:00+00,759,20,14372,188,5,0,208,33,513,213,409,349,-999,21,83,157,119,88,109,98,57,21,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,16,-999,660,19,47,27,596,136,-999,-999,-999,5,-999,-999,-999,-999,-999,75,574,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195026
55001,County,Adams,2020/09/25 19:00:00+00,226,7,3865,43,4,0,50,19,153,54,115,111,-999,8,19,38,24,22,30,49,31,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,195,10,11,19,179,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,145,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195054
55003,County,Ashland,2020/09/25 19:00:00+00,90,8,2514,35,2,0,43,6,22,62,51,39,-999,-999,17,19,6,-999,19,13,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,56,-999,19,-999,60,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195062
55005,County,Barron,2020/09/25 19:00:00+00,444,7,8818,127,4,0,134,21,249,174,202,240,-999,14,63,80,65,65,73,54,18,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26,278,105,32,154,249,41,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,323,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195070
55007,County,Bayfield,2020/09/25 19:00:00+00,96,3,2883,23,1,0,26,7,46,43,46,50,-999,-999,13,27,5,8,17,12,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,-999,-999,45,-999,26,-999,66,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,59,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195081
55009,County,Brown,2020/09/25 19:00:00+00,8499,278,68470,1412,62,0,1690,374,6059,2066,4103,4387,9,292,845,2180,1512,1304,1219,709,292,111,35,19,43,-999,-999,-999,-999,-999,-999,8,17,7,15,8,315,213,474,5742,1120,635,2046,5502,951,-999,5,-999,47,-999,-999,15,47,-999,443,4548,3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195087
55011,County,Buffalo,2020/09/25 19:00:00+00,134,4,2482,33,2,0,37,8,113,13,59,75,-999,-999,31,28,14,15,26,9,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,125,7,-999,11,119,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,104,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195142
55013,County,Burnett,2020/09/25 19:00:00+00,172,7,2631,29,3,0,36,16,123,33,85,87,-999,-999,6,15,9,14,43,44,31,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,-999,-999,136,6,14,-999,152,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,102,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195148
55015,County,Calumet,2020/09/25 19:00:00+00,1012,28,9787,124,3,1,152,42,725,245,508,503,-999,34,99,188,160,165,195,94,52,18,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,17,843,38,95,89,796,127,-999,-999,-999,-999,-999,-999,-999,-999,-999,66,643,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195155
55017,County,Chippewa,2020/09/25 19:00:00+00,517,19,14248,17,0,0,36,19,318,180,263,254,-999,28,60,130,78,72,81,35,25,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,446,10,50,6,452,59,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,274,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195167
55019,County,Clark,2020/09/25 19:00:00+00,373,14,5408,67,8,0,81,21,229,123,198,174,-999,19,31,95,44,50,62,40,20,7,5,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,250,-999,121,101,199,73,-999,-999,-999,8,-999,-999,-999,6,-999,19,92,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195179
55021,County,Columbia,2020/09/25 19:00:00+00,573,15,14476,34,2,0,49,42,397,134,280,293,-999,10,57,114,88,92,94,47,45,15,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,10,483,37,34,39,468,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,51,374,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195188
55105,County,Rock,2020/09/26 19:00:00+00,2473,26,35514,261,32,0,287,190,1650,633,1289,1169,15,89,265,569,361,375,361,232,151,54,16,15,17,-999,-999,-999,-999,-999,-999,-999,-999,8,7,-999,13,42,187,1749,239,243,530,1644,299,-999,-999,-999,25,-999,-999,8,24,-999,169,1541,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195191
55107,County,Rusk,2020/09/26 19:00:00+00,61,2,2294,1,1,0,3,4,20,37,34,27,-999,-999,6,10,-999,8,17,5,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,44,-999,16,-999,44,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195230
55109,County,St. Croix,2020/09/26 19:00:00+00,902,17,15815,219,8,0,236,46,623,233,436,464,-999,30,116,202,137,145,134,73,47,9,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,-999,-999,9,9,752,23,109,60,708,134,-999,-999,-999,8,-999,-999,-999,8,-999,78,544,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195236
55111,County,Sauk,2020/09/26 19:00:00+00,885,17,18668,42,3,0,59,36,466,383,465,419,-999,24,125,242,144,114,107,74,39,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,7,13,676,116,44,191,640,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,726,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195251
55113,County,Sawyer,2020/09/26 19:00:00+00,206,4,4494,29,1,0,33,8,138,60,105,101,-999,9,34,35,27,18,18,40,16,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,-999,-999,135,9,26,-999,154,49,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,160,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195265
55115,County,Shawano,2020/09/26 19:00:00+00,791,59,9343,241,1,0,300,28,588,175,422,369,-999,17,73,126,125,93,153,119,59,19,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98,-999,-999,505,38,146,23,567,201,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,274,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195272
55117,County,Sheboygan,2020/09/26 19:00:00+00,1568,19,22488,260,16,1,279,91,610,867,745,812,11,30,178,348,253,223,241,160,78,42,15,7,9,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,-999,8,39,93,1064,91,273,200,1006,362,-999,-999,-999,14,-999,-999,6,9,-999,65,491,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195284
55119,County,Taylor,2020/09/26 19:00:00+00,174,7,2782,30,4,0,37,16,136,22,95,79,-999,-999,22,19,26,22,29,26,16,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,164,-999,7,14,157,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,79,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195311
55121,County,Trempealeau,2020/09/26 19:00:00+00,623,13,6640,74,2,0,87,20,316,287,302,321,-999,34,77,170,138,71,65,39,23,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,8,461,82,65,235,320,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,388,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195318
55029,County,Door,2020/09/26 19:00:00+00,314,14,6496,15,3,0,29,15,97,202,158,156,-999,15,36,61,38,36,53,38,29,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,253,15,41,36,217,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,162,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195335
55073,County,Marathon,2020/09/26 19:00:00+00,1312,78,20768,148,14,0,226,77,1081,154,654,658,-999,42,151,275,205,183,202,136,79,33,6,7,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,104,19,1086,27,72,114,915,283,-999,-999,-999,14,-999,-999,-999,14,-999,112,946,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195348
55031,County,Douglas,2020/09/26 19:00:00+00,441,24,7564,7,0,0,31,20,347,74,225,216,-999,9,60,142,57,49,52,36,26,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,332,9,92,14,314,113,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,289,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195362
55033,County,Dunn,2020/09/26 19:00:00+00,498,26,8106,21,0,0,47,11,180,307,226,272,-999,7,104,252,35,31,31,21,12,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,8,387,15,62,12,406,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,342,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195375
55035,County,Eau Claire,2020/09/26 19:00:00+00,1840,64,22050,320,6,0,384,51,1516,273,933,904,-999,51,305,913,165,137,112,89,46,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,59,36,1574,76,89,66,1625,149,-999,-999,-999,5,-999,-999,-999,6,-999,166,1520,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195401
55075,County,Marinette,2020/09/26 19:00:00+00,884,30,9712,124,8,0,154,45,575,264,462,421,-999,18,104,144,120,120,161,123,53,32,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,7,788,23,57,28,788,68,-999,-999,-999,8,-999,-999,-999,8,-999,42,240,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195410
55077,County,Marquette,2020/09/26 19:00:00+00,251,13,3154,41,1,0,54,11,201,39,104,147,-999,-999,12,44,48,32,42,44,18,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,238,5,6,31,194,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,127,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195423
55037,County,Florence,2020/09/26 19:00:00+00,89,2,868,13,2,1,15,11,47,31,40,49,-999,-999,-999,9,10,7,21,20,13,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,71,-999,17,-999,63,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195439
55039,County,Fond du Lac,2020/09/26 19:00:00+00,2013,60,23069,168,13,0,228,131,1563,319,1032,981,-999,58,196,438,307,256,335,249,117,52,5,5,8,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,-999,-999,-999,61,1613,54,277,247,1359,407,-999,-999,-999,12,-999,-999,-999,12,-999,165,1438,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195442
55078,County,Menominee,2020/09/26 19:00:00+00,66,3,2435,50,0,0,53,6,57,3,36,30,-999,-999,6,14,8,9,8,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,-999,-999,8,-999,-999,-999,57,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195446
55079,County,Milwaukee,2020/09/26 19:00:00+00,28260,323,250757,783,528,1,1106,2615,14355,11290,14955,13226,79,1251,3103,6910,5287,4151,3384,2165,1104,625,280,255,272,-999,-999,-999,5,6,20,40,94,142,134,87,178,1079,7070,13856,3386,2691,8614,15944,3702,-999,16,195,293,15,6,63,456,9,1866,13126,13268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195449
55041,County,Forest,2020/09/26 19:00:00+00,269,12,1716,19,4,0,31,15,171,83,137,132,-999,12,17,42,24,19,40,42,40,22,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,-999,-999,229,-999,6,-999,253,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,110,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195497
55043,County,Grant,2020/09/26 19:00:00+00,953,27,13410,276,19,0,303,47,701,205,479,473,-999,18,185,394,76,70,84,63,28,23,12,10,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6,-999,-999,5,771,27,145,32,742,179,-999,-999,-999,17,-999,-999,-999,18,-999,77,548,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195502
55045,County,Green,2020/09/26 19:00:00+00,485,10,8009,110,3,1,120,35,333,117,239,246,-999,17,103,82,58,86,75,23,26,9,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,446,18,13,40,425,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,326,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195532
55047,County,Green Lake,2020/09/26 19:00:00+00,261,17,3737,39,0,0,56,17,122,122,138,123,-999,10,30,52,29,33,43,32,21,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,231,11,16,26,199,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,132,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195541
55049,County,Iowa,2020/09/26 19:00:00+00,180,3,5424,59,0,0,62,15,96,69,91,89,-999,8,21,39,27,10,33,22,13,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,163,-999,11,11,155,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,98,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195565
55051,County,Iron,2020/09/26 19:00:00+00,140,2,1487,2,1,0,4,6,107,27,71,69,-999,7,18,14,22,17,21,25,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,105,-999,29,5,88,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,36,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195572
55053,County,Jackson,2020/09/26 19:00:00+00,145,12,6359,15,1,0,27,5,107,33,74,71,-999,8,17,21,26,16,30,13,9,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,-999,108,-999,-999,8,133,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,63,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195576
55123,County,Vernon,2020/09/26 19:00:00+00,215,7,5923,121,0,0,128,11,91,113,113,102,-999,9,31,43,23,23,36,25,17,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,195,-999,17,-999,187,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,67,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195599
55125,County,Vilas,2020/09/26 19:00:00+00,201,8,4407,95,1,0,103,12,107,82,94,107,-999,5,17,22,23,30,25,44,18,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,128,-999,60,-999,123,76,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,105,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195607
55127,County,Walworth,2020/09/26 19:00:00+00,2578,29,23734,214,35,0,243,91,906,1581,1239,1326,13,39,363,919,298,306,276,191,92,56,38,19,16,-999,-999,-999,-999,-999,-999,-999,7,7,9,11,13,13,50,2005,197,300,554,1664,360,-999,-999,-999,34,-999,-999,-999,30,-999,112,982,1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195613
55129,County,Washburn,2020/09/26 19:00:00+00,101,3,2865,39,1,0,42,6,78,17,57,44,-999,6,25,-999,10,10,18,15,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,101,-999,-999,-999,96,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,92,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195636
55131,County,Washington,2020/09/26 19:00:00+00,2534,37,24594,338,32,0,375,131,1496,907,1295,1238,-999,60,288,412,301,385,485,293,193,87,30,16,16,-999,-999,-999,-999,-999,-999,-999,6,5,14,6,9,25,30,2361,80,29,142,2308,84,-999,-999,-999,31,-999,-999,-999,30,-999,224,1667,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195642
55081,County,Monroe,2020/08/02 19:00:00+00,222,10,7003,194,1,0,204,18,107,97,110,112,-999,7,28,46,32,20,45,19,17,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,198,-999,11,5,193,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,167,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195831
55083,County,Oconto,2020/08/02 19:00:00+00,183,5,5617,0,0,0,5,11,168,4,97,86,-999,-999,13,30,27,18,46,21,14,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,163,-999,17,6,157,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,143,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195841
55085,County,Oneida,2020/08/02 19:00:00+00,88,1,4318,71,0,0,72,7,62,19,48,40,-999,-999,7,13,9,7,22,12,11,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,44,-999,43,-999,38,49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195852
55087,County,Outagamie,2020/08/02 19:00:00+00,1102,25,24042,10,13,0,35,89,876,137,545,556,-999,32,97,258,165,188,174,85,62,30,11,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,49,36,14,782,53,168,132,747,223,-999,-999,-999,10,-999,-999,-999,11,-999,97,824,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195867
55089,County,Ozaukee,2020/08/02 19:00:00+00,568,10,12134,91,17,0,101,62,350,156,287,280,-999,19,46,118,79,73,97,67,30,26,13,9,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,16,21,495,17,19,25,518,25,-999,-999,-999,16,-999,-999,-999,17,-999,61,416,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195908
55091,County,Pepin,2020/08/02 19:00:00+00,40,0,956,4,0,0,4,1,34,5,18,22,-999,-999,-999,6,8,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,5,-999,8,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195927
55093,County,Pierce,2020/08/02 19:00:00+00,170,1,4489,37,0,0,38,7,150,13,80,90,-999,6,7,63,36,18,23,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,153,-999,9,27,134,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,126,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195930
55095,County,Polk,2020/08/02 19:00:00+00,120,3,5669,82,2,0,85,5,93,22,63,57,-999,-999,15,25,21,23,15,8,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,102,-999,12,-999,97,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,63,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195939
55097,County,Portage,2020/08/02 19:00:00+00,354,10,8438,3,0,0,13,17,299,38,178,176,-999,13,32,115,46,46,52,33,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,5,280,34,17,68,262,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,291,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195950
55099,County,Price,2020/08/02 19:00:00+00,22,1,1767,0,0,0,1,0,5,17,13,9,-999,-999,-999,-999,-999,-999,-999,7,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,7,-999,17,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195965
55101,County,Racine,2020/08/02 19:00:00+00,3245,54,42040,78,76,0,132,372,2519,354,1784,1459,-999,113,321,712,515,475,471,345,155,93,45,42,34,-999,-999,-999,-999,-999,-999,8,15,17,19,15,5,20,807,2124,239,50,982,2192,71,-999,-999,14,61,-999,-999,14,62,-999,383,2438,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195972
55103,County,Richland,2020/08/02 19:00:00+00,32,5,2657,16,4,0,21,4,23,5,14,18,-999,-999,-999,-999,-999,11,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,-999,9,6,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196017
55105,County,Rock,2020/08/02 19:00:00+00,1366,9,23532,236,26,0,245,145,863,358,718,640,8,55,111,272,231,214,217,142,83,31,10,12,14,-999,-999,-999,-999,-999,-999,-999,-999,7,5,-999,8,29,153,877,124,175,363,819,184,-999,-999,-999,20,-999,-999,7,19,-999,97,910,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196023
